,epoch,D_loss,G_loss,MI,D_ks,p_value,time,Corr/code0-x,Corr/code0-y,Corr/code1-x,Corr/code1-y,angle
0,1,0.6873004023105868,-0.7201844223083989,-0.0009417824687496309,0.7969999999999999,1.6338808633801272e-202,158,-0.00828799489000423,0.008744682098703431,-0.09434934861831644,0.06976466636261876,10.055566082456242
0,2,0.6837477684020996,-0.6863883358816947,-2.998017495678317e-06,0.5969798387096774,2.321492013285467e-115,287,0.029830539965195628,0.03609478459035893,0.0016492429229833358,0.036876354307690824,37.01126789425619
0,3,0.6781448818022205,-0.6623603422795573,2.7348197275592434e-05,0.8619717741935484,1.5384371068039193e-239,425,0.02429903561002046,0.0830059431980094,-0.02949608694559318,0.03755712630139389,54.461668718659354
0,4,0.6205302313450844,-0.6092573346630219,5.741177066679924e-05,0.7149032258064516,1.6227596675493625e-165,558,-0.014515016560337445,0.037785430130479365,0.0435325760928068,0.10946771330500452,42.700420581081914
0,5,0.5317565452667975,-0.5318178154768483,0.000644050778881196,0.6347419354838708,1.416169314016406e-127,692,-0.13361485390388897,0.0522781258776685,-0.16320163862654827,0.10592642954651785,11.617276346861445
0,6,0.4099576338644951,-0.3971430596805388,0.002708280759473001,0.6598790322580645,4.217171981080482e-139,1094,-0.21702015623760945,0.13364541894378829,-0.2222015747114479,0.10474827686391815,6.385897356251574
0,7,0.3403063214594318,-0.31723375450218877,0.00884254180615948,0.4844153225806451,1.3567805732778972e-76,1223,-0.17783515349353157,0.18399375737815396,-0.16491932810733553,0.1703966607473364,0.039289589048633576
0,8,0.3542175879401545,-0.32803883860188143,0.030536476642854752,0.6665645161290323,1.8502734307273724e-144,1352,-0.39792246307037227,0.3840511987280359,-0.4244339275713145,0.40372475516403555,0.4162050346620678
0,9,0.47348867933596334,-0.4568959253449594,0.09882678187662555,0.358991935483871,2.616378156694165e-42,1475,-0.3770853827000546,0.38692747860420873,-0.44523112129313736,0.4508830443225066,0.37668150894716496
0,10,0.46460853132509417,-0.4463291211474326,0.1411851464260009,0.28608467741935484,4.982730568173716e-27,1640,-0.43358537226070265,0.43585961557412356,-0.4464923411540684,0.4469422949541848,0.12101516266057885
0,11,0.4147627185429296,-0.384456746039852,0.16976706972045283,0.41039112903225805,3.957689644262876e-55,2172,-0.3820204900234046,0.3813898690057483,-0.4420596775504417,0.44562379310292605,0.2773752155342329
0,12,0.3786095106793988,-0.34228782259648843,0.15082432353688824,0.35000403225806453,3.3874290051564317e-40,2351,-0.42407468007906834,0.4224810465961782,-0.4244676728639164,0.4250979723081057,0.15036684057686592
0,13,0.36623853805565065,-0.3205358261062253,0.17487790699928038,0.4504233870967742,4.829393741431201e-66,2489,-0.42384313849018823,0.41514637467404336,-0.3879992387157743,0.3904412887232606,0.7736353323347878
0,14,0.3523299153293333,-0.3021680866518328,0.12806655971273298,0.5490604838709676,4.457229348063047e-98,2627,-0.4356744389003829,0.4379925122020599,-0.43738973351457666,0.4336308336062316,0.3992798521200865
0,15,0.330820674377103,-0.28415481169377604,0.1706258294082457,0.5640161290322581,2.4416182586448644e-103,2797,-0.4092518967319091,0.40931908124262617,-0.4244056533967754,0.43484822088762204,0.6915824360074501
0,16,0.29161840460954175,-0.24400982621216005,0.1531548471220078,0.6183467741935484,6.9083298081936384e-124,3285,-0.40155339659480616,0.40041239500772713,-0.3912143216589564,0.40199222332666334,0.8599913580520527
0,17,0.26514146921615445,-0.21934631611070327,0.18121538022833486,0.6432620967741935,5.202242395308763e-134,3476,-0.43228767252059647,0.4293311845268181,-0.41382175509380376,0.4220672578320018,0.7617666052605855
0,18,0.2531044163530873,-0.20821624068963912,0.1572981919011762,0.6518709677419355,1.6372034945154872e-137,3630,-0.38679688571515414,0.3910056376637734,-0.4179784810010276,0.4283196488034505,0.39005023736373623
0,19,0.23214947600518504,-0.19142264680516335,0.18360584060991963,0.6433225806451612,8.027138504277623e-134,3768,-0.4386698316298857,0.43945287628464524,-0.3991637561105128,0.4031704207403259,0.23502690572171547
0,20,0.22142928346030175,-0.18590805295013613,0.1972482382289825,0.6178508064516128,1.347348498251553e-123,3911,-0.4327033574911512,0.4402800148261177,-0.4083435559939631,0.41002955143550807,0.3792204397417138
0,21,0.2138326387972601,-0.17822351462898717,0.14776443762163963,0.5873467741935483,1.0791072085022918e-111,4325,-0.4121018154428397,0.422226641391183,-0.39819736930397903,0.4118182637685255,0.2681044692864858
0,22,0.20647713890479458,-0.17114673699102095,0.20161221008146962,0.595383064516129,7.0938717969552335e-115,4465,-0.4142518267838716,0.4124558751197967,-0.4177191016569527,0.43085072757733056,1.0110519253997716
0,23,0.20370492927970424,-0.16763786755261884,0.18143235002794572,0.5868306451612904,1.6309599182515455e-111,4621,-0.41744634629094163,0.4091770851675607,-0.3989769484964411,0.40891692238480637,1.2780551925011758
0,24,0.19977990153335756,-0.1601218859995565,0.21928446331331808,0.6188387096774193,9.738992446459596e-124,4767,-0.44415496873040755,0.4416633816275867,-0.4337601977715446,0.450581124724578,1.2508416198967978
0,25,0.21705290951555775,-0.17239152399762983,0.19557928558318846,0.5717379032258064,6.894509191189433e-106,4956,-0.4313990080511308,0.41763115823506375,-0.451147037007434,0.4760410989262961,2.466989494377989
0,26,0.19621738058424765,-0.15641217678785324,0.16096901509069628,0.6208629032258064,1.3488259013100673e-124,5372,-0.4260588937084768,0.42761490310339545,-0.40194700843636155,0.4254996059293403,1.526003585509775
0,27,0.21181159610709838,-0.16328710449799413,0.2080987730333882,0.5593991935483871,2.215238039691602e-101,5509,-0.4326103335259633,0.4296396097988896,-0.4424332706391273,0.46148795174704094,1.4050188542443645
0,28,0.19944270267601935,-0.15256215115228006,0.1612315716282014,0.6097741935483871,3.4688848419020204e-120,5660,-0.40625301035258177,0.40967883876921896,-0.4191109208605104,0.43719052418992616,0.9689756233574903
0,29,0.19568281897133397,-0.15111314012638985,0.16929857673183565,0.5778104838709677,6.47775166960965e-108,5800,-0.3647138024056593,0.3667174413927232,-0.42531100284286716,0.4518495334469413,1.5760054558749768
0,30,0.19578315485869685,-0.14693565029771097,0.20242853318491288,0.5862701612903225,2.9195720119238244e-111,5947,-0.41219463764210384,0.4105046019839812,-0.4616343679012682,0.5075118165773955,2.82794484779963
0,31,0.19282823752972386,-0.14660146832466125,0.19784477449232532,0.5614354838709676,4.9882658584732724e-102,6348,-0.4152535984083807,0.42319459236023727,-0.40433524911571195,0.4522462407020398,2.6587414413523756
0,32,0.2081447095279732,-0.15183238823327325,0.16783371087043517,0.5504354838709677,4.267108451623004e-98,6487,-0.41117038123337407,0.4252647372184277,-0.4260086039823177,0.4901172097920943,3.037544108055929
0,33,0.2023629504105737,-0.15082054380928317,0.17545758524248678,0.5313145161290322,2.7367140385162784e-91,6637,-0.38864748002227634,0.40420399024966014,-0.37362364812625903,0.4382893606433357,3.429719013740927
0,34,0.21287969788236002,-0.15576344211736032,0.18254363152288622,0.5499314516129032,9.203805638033395e-98,6780,-0.37646652718607637,0.39907903904849,-0.40127525294998645,0.4969355575607775,4.409045239125764
0,35,0.22410037104160554,-0.16255232343269932,0.19117232291929184,0.5323387096774194,1.7540073905178545e-91,6925,-0.34988611269010345,0.3763793454954173,-0.374676075845867,0.49488529827098043,5.781602670136612
0,36,0.25743704625675756,-0.18356550352707987,0.19072594181183847,0.5418024193548387,2.645466246293505e-94,7350,-0.37413823088691484,0.42247605737227467,-0.38969034212860787,0.5359081414499298,5.504496798621867
0,37,0.29878089324601237,-0.22681386816886165,0.16554180076045374,0.534483870967742,2.614725791408619e-91,7549,-0.3060849954498163,0.3727010696513845,-0.2890409631684655,0.5142734103836271,10.057319025316827
0,38,0.3950954786231441,-0.3300653950821969,0.21925791809635778,0.4605846774193548,5.4494705614994015e-67,7689,-0.2912842426439293,0.4297310407854009,-0.2556596235658591,0.5995059779368804,11.034717402645661
0,39,0.5217439022756392,-0.49776653176353824,0.21440319380452555,0.26783467741935485,3.856273551718021e-22,7831,-0.21578075532727253,0.4404213706731496,-0.1763116615037011,0.6328417587892273,10.534155600042993
0,40,0.5666703596230476,-0.599707126136749,0.2943404869687173,0.45628225806451617,1.0904351162978494e-61,7976,-0.1279354356294103,0.4466672672687976,-0.08522845929759472,0.744176439396898,9.449429632988528
0,41,0.6663564914657224,-0.6618939287239506,0.36950588562796194,0.18818145161290328,8.881460035539802e-11,8433,-0.07788245812402367,0.4406840313210489,0.0938838883791118,0.749376786625484,17.163399722638303
0,42,0.6762953294861701,-0.6759434496202776,0.351366261801412,0.17917741935483866,7.891590712224842e-10,8689,0.05539821213537659,0.4922587802261047,0.17560806055128972,0.7684336947267426,6.451615511525571
0,43,0.674302714486276,-0.6746281712285934,0.43243899653034823,0.17099193548387098,5.540866070982814e-09,8862,-0.039598803809218694,0.41747116227566355,0.16971546497960444,0.7580006473530182,18.038838826871704
0,44,0.6770064907689248,-0.6762946517236771,0.4531972091044149,0.16143951612903223,4.630300418234467e-08,9024,-0.009015439440570771,0.43152180274914664,0.15478462656387898,0.7953920437184437,12.209081945297422
0,45,0.6783842146396637,-0.6785682430190425,0.4981660193973972,0.17434274193548388,2.3890741789620165e-09,9202,-0.010295844514483374,0.5041265815040786,0.18503159306902148,0.7822069255523495,14.478717274741154
0,46,0.674147786632661,-0.6726861230788692,0.5255831434361397,0.18303225806451612,2.946796989977091e-10,9665,0.01867244763951063,0.45974557016468165,0.16140453439613708,0.7877124333877477,9.254010129622069
0,47,0.6710525808795806,-0.6710136215532979,0.5317764561022481,0.19509677419354837,1.3358709346243035e-11,9826,0.04442508690113716,0.48414678209746664,0.1527862072995721,0.7953210257859971,5.631648117576613
0,48,0.6710544516963344,-0.6665948465947182,0.5564440736366857,0.1701129032258064,5.956715333540415e-09,9979,0.033132795101847794,0.4682146376777323,0.24090866122271617,0.7935533187097478,12.83961835538972
0,49,0.6685916935243914,-0.668670158232412,0.5492261010071924,0.17718145161290322,1.1406076961868342e-09,10124,0.02947689988752395,0.45145387513108354,0.20416524870492594,0.76893250345327,11.134217186435166
0,50,0.6660756911000898,-0.6657022939574334,0.6016592424242727,0.19974999999999998,3.6055588103327476e-12,10288,0.04428844050781028,0.45661857976650366,0.1990761480960278,0.7922540161150472,8.56523435123228
0,51,0.667832859100834,-0.6638951397711231,0.5896464468490693,0.19806451612903225,5.531676949684414e-12,10869,0.04957752824546848,0.44714894894728796,0.2013181459936884,0.796822402984087,7.852307725610921
0,52,0.659607159514581,-0.6596835813214702,0.5906103878251968,0.20692741935483866,5.123016244730035e-13,11025,0.021409842057854702,0.46266965076386973,0.19442048167138634,0.7785651101165275,11.371501673885506
0,53,0.6675680952687417,-0.666074150992978,0.5952841887070287,0.17208467741935482,3.988240122018253e-09,11218,-0.023281651819934506,0.4422017866839449,0.18679617516986202,0.7907684052023551,16.30463982140076
0,54,0.6668152684165586,-0.667792905722895,0.6006794716081312,0.17831854838709674,9.195765808678384e-10,11366,0.003920188851309772,0.4737683788906698,0.19186343180320714,0.7855904980130318,13.250499636497162
0,55,0.667789751483548,-0.6656885156708379,0.6435704486023995,0.19957258064516128,4.239603449236406e-12,11559,-0.012698874340650094,0.4275902975249485,0.1456931659090604,0.7915662507033834,12.130067291773345
0,56,0.6727894554215093,-0.6705756216279922,0.6352320097146495,0.17516532258064518,2.0747934079274867e-09,12005,-0.033447864064671776,0.47037791087923914,0.12810420576566844,0.7928953643446988,13.245060146811964
0,57,0.6651930972453086,-0.6663072859087298,0.6085261591980534,0.15503629032258065,1.7670904421880783e-07,12185,0.01715371996849709,0.4790342481230828,0.16241455370974736,0.7785588398137534,9.732611598214566
0,58,0.6724778144590317,-0.6716808417151051,0.6904796698401051,0.14535483870967747,1.296392171092495e-06,12335,-0.03509492083774055,0.46984882979680587,0.1185159821100673,0.773609050447507,12.98164838300867
0,59,0.6764470531094459,-0.6765485982741078,0.6310348616492364,0.1359233870967742,7.933311854793234e-06,12498,-0.12119901858278674,0.48081573521459076,0.053930436952371825,0.7922296594502488,18.042150612751485
0,60,0.6748658937792624,-0.6749976623442865,0.6707150743853662,0.15677016129032256,1.3054401767624026e-07,12681,-0.1255410739577597,0.5068264946022345,0.04406672811549692,0.8019849741245679,17.057236930883604
0,61,0.675382734306397,-0.6742530628558128,0.6536500670256153,0.13195564516129032,1.615079308781478e-05,13124,-0.12312469273448011,0.4775568047787714,0.08861397273286255,0.7645831601563413,21.068264981422328
0,62,0.6795094897670131,-0.6783096444222235,0.6642309465715962,0.1276653225806452,3.4365432124108516e-05,13324,-0.09445145186708517,0.4205713035156197,0.019075132492828547,0.776417942429206,14.064784919524323
0,63,0.6816337502771809,-0.6822399535486775,0.6849167741114094,0.13402419354838707,1.1170199907818462e-05,13499,-0.11832941522671707,0.4962052684642182,-0.07829503660126916,0.7487562295446574,7.44320328922104
0,64,0.6806883706200507,-0.6788953446572826,0.6466535829728649,0.13260483870967743,1.4426249253268967e-05,13684,-0.11611126503483302,0.4963142742498719,-0.07472132974153006,0.7706499476874593,7.629344443178528
0,65,0.6827286299197904,-0.6829731243271981,0.7018583123722384,0.1320645161290323,1.5804225811981784e-05,13852,-0.16097243759047208,0.4478065609468689,-0.09079994098550982,0.7687383484397012,13.035611949264556
0,66,0.6847541264949306,-0.683728713181711,0.6437128118930324,0.1467096774193548,1.0123504580543256e-06,14419,-0.1459364789036091,0.4661235226261735,-0.09883655477371325,0.7663538550504219,10.0357143391812
0,67,0.6811037746167952,-0.6806114277532024,0.6570992325582812,0.1253629032258064,5.029411164135287e-05,14595,-0.14661207914604044,0.4318902164867897,-0.13246816821713148,0.7494193176964603,8.726487062041468
0,68,0.6845449468781871,-0.6832348608201549,0.6432320283305261,0.14957661290322577,5.751502773010805e-07,14757,-0.15509160655728646,0.4513133614940573,-0.0869608771616008,0.7577944905326481,12.418675850565178
0,69,0.6799438586158137,-0.6795871719237296,0.6976623304428593,0.1609556451612903,5.3173370160477083e-08,14962,-0.21943667207972822,0.47448718753390584,-0.05013298585036681,0.7448380824328245,20.968570994744464
0,70,0.6846731891555171,-0.6817146943461511,0.666945868922818,0.12814112903225805,3.1188298132032815e-05,15122,-0.18828592446585624,0.503238102816762,-0.12965145909089515,0.728627687042485,10.423709483070821
0,71,0.6837889629025613,-0.6826196649382191,0.670311463456,0.17547177419354842,1.9324477305877336e-09,15565,-0.19658743509535462,0.44861191409492995,-0.1643825116736029,0.7214940893774497,10.82867853943104
0,72,0.682600095387428,-0.68202375884979,0.7012823339431516,0.14241129032258065,2.1799806059086933e-06,15694,-0.25546187858001834,0.5087655099134725,-0.218477876536607,0.7312421787084743,10.027288985877668
0,73,0.6837660256893404,-0.6830175038306944,0.724012178759421,0.16613306451612903,1.628581486620115e-08,15848,-0.29443714733236664,0.5005796336465879,-0.13538455442332573,0.7401939937937093,20.098654642893088
0,74,0.684439193817877,-0.6829414579176134,0.6522506619653394,0.12710483870967743,3.705676988718523e-05,15993,-0.2486974660064148,0.4622391969736786,-0.1505293582759255,0.7512148478742954,16.950545896528276
0,75,0.6821082570860463,-0.6810850616424314,0.6768762363541511,0.1517459677419355,3.6291691908087806e-07,16164,-0.2282236845053093,0.46138938044726996,-0.14916336631101634,0.7484822812615545,15.048355198828736
0,76,0.6836453541632621,-0.6822045301237414,0.7282694856966695,0.14989516129032254,5.204967696036753e-07,16688,-0.26836201473185156,0.47279789465219274,-0.19585087490290523,0.7388299481852456,14.732778390560771
0,77,0.6824291752230737,-0.6815958167276075,0.7788663059473038,0.16812096774193552,1.0450288630170823e-08,16916,-0.25037718628477346,0.45716450569899664,-0.17832336488868486,0.7468355675655545,15.279198306315532
0,78,0.6822921210719693,-0.6817570405621682,0.6721843038835833,0.17070161290322583,5.812620401904635e-09,17092,-0.21615251073365016,0.4809067473505344,-0.19626599836593508,0.7291925836787007,9.137970773795814
0,79,0.6825201155677918,-0.6819322484154855,0.6836394018703892,0.1833024193548387,2.8516146477635584e-10,17225,-0.2703401573409131,0.5190621770084272,-0.16988976238234374,0.7320358445474195,14.44577457857834
0,80,0.682435558688256,-0.6831636947970237,0.6230531536763714,0.16010887096774196,6.169635665625391e-08,17359,-0.23895426836469358,0.45581476942919463,-0.20580828682046362,0.7283837056160303,11.887230527838874
0,81,0.6861920164477441,-0.6853335490149837,0.6610313327081742,0.16710887096774196,1.2964056809458846e-08,17962,-0.2608947963832371,0.4427458456940159,-0.20105340325963916,0.7568778838346486,15.633144814160403
0,82,0.6792696022218273,-0.6783293370277651,0.675915676739908,0.16961290322580647,7.475449573114873e-09,18104,-0.24712726421425182,0.49984532078369875,-0.24915101680403776,0.7023722403426036,6.777120956324271
0,83,0.6844990051561787,-0.6843162996153678,0.6604409467789435,0.1578306451612903,1.0037128230048406e-07,18281,-0.25608088547179536,0.5021945329672417,-0.19331869979740726,0.722857354090919,12.04550307990685
0,84,0.6842535926449683,-0.6850935288013951,0.5863567071576272,0.1536088709677419,2.456966855655345e-07,18413,-0.2113751799406607,0.462064945515363,-0.19953285889297412,0.7103239492118008,8.891825298445942
0,85,0.6832265844268184,-0.6811688465456809,0.7122576207883896,0.16568951612903227,1.7862926775571724e-08,18555,-0.30431171722747113,0.45262333049297876,-0.20472721033794886,0.7370937153332857,18.391485979425745
0,86,0.6858647994456752,-0.6874191261106922,0.6101761657384134,0.14365725806451612,1.7349334248402768e-06,19069,-0.29501497972325086,0.4430048609254569,-0.2571891039001991,0.7449679288405995,14.614789802022221
0,87,0.6856245600408123,-0.6862522152162367,0.6500987112522125,0.17951612903225805,7.272623471910468e-10,19270,-0.2894398570280449,0.47162468734696017,-0.16777921471023016,0.7142935909470415,18.31928808815161
0,88,0.6820920455840326,-0.6817798797161349,0.5736109989304696,0.16254838709677416,3.6417879318577125e-08,19575,-0.3160204356961402,0.42858318188543704,-0.15283182010023838,0.706915193787189,24.20427834564206
0,89,0.6886204586875054,-0.6869760665201372,0.5867137394605144,0.12652822580645162,3.990544490507198e-05,19837,-0.3177113977264322,0.5105433616595703,-0.16187298690056234,0.7028914212590962,18.925162071460885
0,90,0.6871940474356374,-0.6864915134445313,0.5605813207164887,0.15951209677419353,7.008415173358133e-08,20012,-0.2703998826299051,0.47088526733042335,-0.1818268999962329,0.72111153925903,15.714027823356307
0,91,0.6811172616097235,-0.6801316920788057,0.6070155299478962,0.15106854838709682,4.0273794479445986e-07,20634,-0.3192491521102006,0.4883871761220586,-0.20281451641434997,0.7232216589750486,17.50666291761662
0,92,0.6852560668222366,-0.6864549508017879,0.58743604825389,0.14243548387096777,2.263896158962303e-06,20854,-0.28910981433318933,0.4390441281245545,-0.19794730437731678,0.7298440757017965,18.190203269445625
0,93,0.6813789740685494,-0.676538021333756,0.6057773876574731,0.15593951612903229,1.5186824499590627e-07,21027,-0.28315610618181636,0.39985460910676873,-0.20901135619623143,0.6949072334223374,18.56410762698783
0,94,0.6861576947473711,-0.6839409057171114,0.6150333727559736,0.1678870967741936,1.0801835812475436e-08,21163,-0.3424695325976073,0.45655842989500206,-0.23818161464700802,0.6750157471132038,17.43840674145465
0,95,0.6890462127424055,-0.690443362920515,0.6150889617781485,0.1756411290322581,1.7981586401944725e-09,21346,-0.2543669682362309,0.4401768454091143,-0.27828366428827067,0.6761061319615508,7.650573097836528
0,96,0.6980580437567926,-0.6966811995352468,0.6051111009813124,0.177741935483871,1.079802578617177e-09,21844,-0.3196770940999909,0.45495698655035205,-0.18589021143764897,0.7159514597171375,20.538990279869854
0,97,0.6870089538635746,-0.6806136744637643,0.5970190215495325,0.15214919354838707,3.294462468037172e-07,22030,-0.29081520351195356,0.4867418050961471,-0.19934671615455868,0.6811417960043378,14.544253728481753
0,98,0.7036985101238373,-0.7058757053267571,0.6297281490218255,0.13496370967741939,9.330186523360271e-06,22178,-0.2856279237874792,0.45946590366334783,-0.19360406460002524,0.6835159269960124,16.052602783855754
0,99,0.6971047386046378,-0.692370627676287,0.5142001855757928,0.16441129032258062,2.4894954146139905e-08,22324,-0.3001927054264537,0.36161263325430193,-0.19668510983306256,0.6335646211525886,22.451218297517592
